,Dollar,Ibovespa,Selic
2013-08-07,2.2952001094818115,47447.0,8.5
2013-08-08,2.3041000366210938,48929.0,8.5
2013-08-09,2.2785000801086426,49875.0,8.5
2013-08-12,2.2685999870300293,50299.0,8.5
2013-08-13,2.2844998836517334,50601.0,8.5
2013-08-14,2.310699939727783,50896.0,8.5
2013-08-15,2.321500062942505,50908.0,8.5
2013-08-16,2.3378000259399414,51539.0,8.5
2013-08-19,2.387500047683716,51574.0,8.5
2013-08-20,2.409600019454956,50507.0,8.5
2013-08-21,2.393899917602539,50405.0,8.5
2013-08-22,2.4477999210357666,51398.0,8.5
2013-08-23,2.432499885559082,52197.0,8.5
2013-08-26,2.3454999923706055,51429.0,8.5
2013-08-27,2.376199960708618,50092.0,8.5
2013-08-28,2.3684000968933105,49867.0,8.5
2013-08-29,2.3424999713897705,49922.0,9.0
2013-08-30,2.356100082397461,50008.0,9.0
2013-09-02,2.38070011138916,51835.0,9.0
2013-09-03,2.374799966812134,51626.0,9.0
2013-09-04,2.3559999465942383,51716.0,9.0
2013-09-05,2.357800006866455,52352.0,9.0
2013-09-06,2.3203999996185303,53749.0,9.0
2013-09-09,2.300600051879883,54252.0,9.0
2013-09-10,2.273900032043457,53979.0,9.0
2013-09-11,2.2822999954223633,53570.0,9.0
2013-09-12,2.2718000411987305,53307.0,9.0
2013-09-13,2.272599935531616,53798.0,9.0
2013-09-16,2.276700019836426,53822.0,9.0
2013-09-17,2.281399965286255,54271.0,9.0
2013-09-18,2.2502999305725098,55703.0,9.0
2013-09-19,2.182800054550171,55096.0,9.0
2013-09-20,2.1972999572753906,54110.0,9.0
2013-09-23,2.2074999809265137,54602.0,9.0
2013-09-24,2.1958000659942627,54431.0,9.0
2013-09-25,2.194700002670288,54261.0,9.0
2013-09-26,2.223299980163574,53783.0,9.0
2013-09-27,2.239000082015991,53739.0,9.0
2013-09-30,2.2227001190185547,52338.0,9.0
2013-10-01,2.2170000076293945,53179.0,9.0
2013-10-02,2.212599992752075,53100.0,9.0
2013-10-03,2.1895999908447266,52490.0,9.0
2013-10-04,2.204900026321411,52849.0,9.0
2013-10-07,2.2074999809265137,52417.0,9.0
2013-10-08,,52312.0,9.0
2013-10-09,2.2051000595092773,52548.0,9.0
2013-10-10,2.2026000022888184,52997.0,9.5
2013-10-11,2.1772000789642334,53150.0,9.5
2013-10-14,2.1710000038146973,54171.0,9.5
2013-10-15,2.1789000034332275,54981.0,9.5
2013-10-16,2.177299976348877,55973.0,9.5
2013-10-17,2.178100109100342,55358.0,9.5
2013-10-18,2.1584999561309814,55378.0,9.5
2013-10-21,2.1454999446868896,56077.0,9.5
2013-10-22,2.170599937438965,56460.0,9.5
2013-10-23,2.169600009918213,55440.0,9.5
2013-10-24,2.186300039291382,54877.0,9.5
2013-10-25,2.2005999088287354,54154.0,9.5
2013-10-28,2.1844000816345215,55073.0,9.5
2013-10-29,2.177500009536743,54539.0,9.5
2013-10-30,2.181999921798706,54173.0,9.5
2013-10-31,2.1810998916625977,54256.0,9.5
2013-11-01,2.231800079345703,54013.0,9.5
2013-11-04,2.251699924468994,54437.0,9.5
2013-11-05,2.240799903869629,53832.0,9.5
2013-11-06,2.2772998809814453,53385.0,9.5
2013-11-07,2.2825000286102295,52741.0,9.5
2013-11-08,2.3029000759124756,52249.0,9.5
2013-11-11,2.309299945831299,52624.0,9.5
2013-11-12,2.3278000354766846,51804.0,9.5
2013-11-13,2.330399990081787,52230.0,9.5
2013-11-14,2.3289999961853027,53452.0,9.5
2013-11-15,2.311300039291382,,9.5
2013-11-18,2.3159000873565674,54307.0,9.5
2013-11-19,2.2604000568389893,53033.0,9.5
2013-11-20,2.2688000202178955,,9.5
2013-11-21,2.268699884414673,52688.0,9.5
2013-11-22,2.3020999431610107,52801.0,9.5
2013-11-25,2.2737998962402344,52264.0,9.5
2013-11-26,2.2808001041412354,51447.0,9.5
2013-11-27,2.293800115585327,51861.0,9.5
2013-11-28,2.3269999027252197,51847.0,10.0
2013-11-29,2.3148999214172363,52482.0,10.0
2013-12-02,2.3308000564575195,51245.0,10.0
2013-12-03,2.353300094604492,50349.0,10.0
2013-12-04,2.372999906539917,50216.0,10.0
2013-12-05,2.388000011444092,50788.0,10.0
2013-12-06,2.3561999797821045,50944.0,10.0
2013-12-09,2.3217999935150146,51165.0,10.0
2013-12-10,2.316999912261963,50993.0,10.0
2013-12-11,2.305999994277954,50068.0,10.0
2013-12-12,2.33870005607605,50122.0,10.0
2013-12-13,2.3320000171661377,50051.0,10.0
2013-12-16,2.325000047683716,50280.0,10.0
2013-12-17,2.3229000568389893,50090.0,10.0
2013-12-18,2.3164000511169434,50563.0,10.0
2013-12-19,2.328900098800659,50819.0,10.0
2013-12-20,2.3545000553131104,51186.0,10.0
2013-12-23,2.382699966430664,51356.0,10.0
2013-12-24,2.3540000915527344,,10.0
2013-12-25,2.3552000522613525,,10.0
2013-12-26,2.3545000553131104,51221.0,10.0
2013-12-27,2.352299928665161,51267.0,10.0
2013-12-30,2.3334999084472656,51507.0,10.0
2013-12-31,2.359299898147583,,10.0
2014-01-01,2.3592000007629395,,10.0
2014-01-02,2.357100009918213,50341.0,10.0
2014-01-03,2.384700059890747,50981.0,10.0
2014-01-06,2.371500015258789,50974.0,10.0
2014-01-07,2.373699903488159,50430.0,10.0
2014-01-08,2.3687000274658203,50577.0,10.0
2014-01-09,2.3919999599456787,49322.0,10.0
2014-01-10,2.388000011444092,49696.0,10.0
2014-01-13,2.3534998893737793,49427.0,10.0
2014-01-14,2.356800079345703,49703.0,10.0
2014-01-15,2.351599931716919,50105.0,10.0
2014-01-16,2.3554999828338623,49696.0,10.5
2014-01-17,2.360599994659424,49182.0,10.5
2014-01-20,2.3475000858306885,48708.0,10.5
2014-01-21,2.3405001163482666,48542.0,10.5
2014-01-22,2.357800006866455,49300.0,10.5
2014-01-23,2.3696000576019287,48321.0,10.5
2014-01-24,2.390899896621704,47787.0,10.5
2014-01-27,2.393199920654297,47701.0,10.5
2014-01-28,2.4184000492095947,47841.0,10.5
2014-01-29,2.4233999252319336,47557.0,10.5
2014-01-30,2.4323999881744385,47244.0,10.5
2014-01-31,2.408799886703491,47639.0,10.5
2014-02-03,2.422300100326538,46148.0,10.5
2014-02-04,2.4372000694274902,46964.0,10.5
2014-02-05,2.406399965286255,46624.0,10.5
2014-02-06,2.3954999446868896,47738.0,10.5
2014-02-07,2.379499912261963,48074.0,10.5
2014-02-10,2.375200033187866,47711.0,10.5
2014-02-11,2.4061999320983887,48463.0,10.5
2014-02-12,2.401400089263916,48217.0,10.5
2014-02-13,2.4170000553131104,47813.0,10.5
2014-02-14,2.3910000324249268,48201.0,10.5
2014-02-17,2.3840999603271484,47576.0,10.5
2014-02-18,2.3817999362945557,46600.0,10.5
2014-02-19,2.3861000537872314,47151.0,10.5
2014-02-20,2.3889999389648438,47289.0,10.5
2014-02-21,2.3696000576019287,47380.0,10.5
2014-02-24,2.34060001373291,47393.0,10.5
2014-02-25,2.3362998962402344,46716.0,10.5
2014-02-26,2.3387999534606934,46599.0,10.5
2014-02-27,2.3480000495910645,47607.0,10.75
2014-02-28,2.319000005722046,47094.0,10.75
2014-03-03,2.333400011062622,,10.75
2014-03-04,2.341099977493286,,10.75
2014-03-05,2.3378000259399414,46589.0,10.75
2014-03-06,2.3173000812530518,47093.0,10.75
2014-03-07,2.319999933242798,46244.0,10.75
2014-03-10,2.335599899291992,45533.0,10.75
2014-03-11,2.3431999683380127,45698.0,10.75
2014-03-12,2.3594000339508057,45862.0,10.75
2014-03-13,2.352299928665161,45444.0,10.75
2014-03-14,2.3610999584198,44966.0,10.75
2014-03-17,2.3405001163482666,45118.0,10.75
2014-03-18,2.346100091934204,46150.0,10.75
2014-03-19,2.329400062561035,46567.0,10.75
2014-03-20,2.344599962234497,47278.0,10.75
2014-03-21,2.3232998847961426,47381.0,10.75
2014-03-24,2.3197999000549316,47993.0,10.75
2014-03-25,2.3185999393463135,48180.0,10.75
2014-03-26,2.3090999126434326,47966.0,10.75
2014-03-27,2.2929000854492188,49647.0,10.75
2014-03-28,2.256200075149536,49768.0,10.75
2014-03-31,2.2560999393463135,50415.0,10.75
2014-04-01,2.2692999839782715,50270.0,10.75
2014-04-02,2.2583000659942627,51701.0,10.75
2014-04-03,2.265000104904175,51408.0,11.0
2014-04-04,2.2764999866485596,51082.0,11.0
2014-04-07,2.230799913406372,52155.0,11.0
2014-04-08,2.2142999172210693,51629.0,11.0
2014-04-09,2.198899984359741,51185.0,11.0
2014-04-10,2.181299924850464,51127.0,11.0
2014-04-11,2.203900098800659,51867.0,11.0
2014-04-14,2.213900089263916,51596.0,11.0
2014-04-15,2.2123000621795654,50454.0,11.0
2014-04-16,2.233599901199341,51201.0,11.0
2014-04-17,2.2381999492645264,52112.0,11.0
2014-04-18,2.2281999588012695,,11.0
2014-04-21,2.2281999588012695,,11.0
2014-04-22,2.2281999588012695,51977.0,11.0
2014-04-23,2.236999988555908,51570.0,11.0
2014-04-24,2.217900037765503,51817.0,11.0
2014-04-25,2.2090001106262207,51399.0,11.0
2014-04-28,2.238800048828125,51384.0,11.0
2014-04-29,2.2202999591827393,51839.0,11.0
2014-04-30,2.2332000732421875,51626.0,11.0
2014-05-01,2.2279999256134033,,11.0
2014-05-02,2.2307000160217285,52980.0,11.0
2014-05-05,2.2149999141693115,53446.0,11.0
2014-05-06,2.242300033569336,53780.0,11.0
2014-05-07,2.2269999980926514,54053.0,11.0
2014-05-08,2.2139999866485596,53422.0,11.0
2014-05-09,2.2130000591278076,53100.0,11.0
2014-05-12,2.2074999809265137,54053.0,11.0
2014-05-13,2.20989990234375,53907.0,11.0
2014-05-14,2.2116000652313232,54413.0,11.0
2014-05-15,2.199700117111206,53856.0,11.0
2014-05-16,2.21560001373291,53976.0,11.0
2014-05-19,2.2102999687194824,53353.0,11.0
2014-05-20,2.202899932861328,52366.0,11.0
2014-05-21,2.2128000259399414,52203.0,11.0
2014-05-22,2.2051000595092773,52806.0,11.0
2014-05-23,2.2107999324798584,52626.0,11.0
2014-05-26,2.2190001010894775,52932.0,11.0
2014-05-27,2.221100091934204,52172.0,11.0
2014-05-28,2.232800006866455,52640.0,11.0
2014-05-29,2.22760009765625,52239.0,11.0
2014-05-30,2.223599910736084,51239.0,11.0
2014-06-02,2.236799955368042,51606.0,11.0
2014-06-03,2.2737998962402344,52032.0,11.0
2014-06-04,2.276599884033203,51833.0,11.0
2014-06-05,2.275399923324585,51559.0,11.0
2014-06-06,2.2562999725341797,53129.0,11.0
2014-06-09,2.242799997329712,54273.0,11.0
2014-06-10,2.2262001037597656,54604.0,11.0
2014-06-11,2.219099998474121,55102.0,11.0
2014-06-12,2.2304000854492188,,11.0
2014-06-13,2.2269999980926514,54807.0,11.0
2014-06-16,2.219599962234497,54630.0,11.0
2014-06-17,2.22979998588562,54300.0,11.0
2014-06-18,2.2588000297546387,55203.0,11.0
2014-06-19,2.2197000980377197,,11.0
2014-06-20,2.2195000648498535,54638.0,11.0
2014-06-23,2.226799964904785,54210.0,11.0
2014-06-24,2.2130000591278076,54281.0,11.0
2014-06-25,2.22160005569458,53426.0,11.0
2014-06-26,2.2047998905181885,53506.0,11.0
2014-06-27,2.1939001083374023,53157.0,11.0
2014-06-30,2.191800117492676,53168.0,11.0
2014-07-01,2.211699962615967,53171.0,11.0
2014-07-02,2.1981000900268555,53029.0,11.0
2014-07-03,2.2223000526428223,53875.0,11.0
2014-07-04,2.2067999839782715,54055.0,11.0
2014-07-07,2.2098000049591064,53802.0,11.0
2014-07-08,2.2225000858306885,53635.0,11.0
2014-07-09,2.209399938583374,,11.0
2014-07-10,2.20740008354187,54593.0,11.0
2014-07-11,2.218600034713745,54786.0,11.0
2014-07-14,2.2174999713897705,55744.0,11.0
2014-07-15,2.2072999477386475,55974.0,11.0
2014-07-16,2.2158000469207764,55717.0,11.0
2014-07-17,2.2207000255584717,55638.0,11.0
2014-07-18,2.2553999423980713,57013.0,11.0
2014-07-21,2.2223000526428223,57634.0,11.0
2014-07-22,2.2181999683380127,57983.0,11.0
2014-07-23,2.2083001136779785,57420.0,11.0
2014-07-24,2.21589994430542,57978.0,11.0
2014-07-25,2.2153000831604004,57821.0,11.0
2014-07-28,2.222100019454956,57696.0,11.0
2014-07-29,2.2193000316619873,57119.0,11.0
2014-07-30,2.2269999980926514,56878.0,11.0
2014-07-31,2.2437000274658203,55829.0,11.0
2014-08-01,2.2602999210357666,55903.0,11.0
2014-08-04,2.2523000240325928,56616.0,11.0
2014-08-05,2.253999948501587,56202.0,11.0
2014-08-06,2.2762999534606934,56487.0,11.0
2014-08-07,2.270699977874756,56188.0,11.0
2014-08-08,2.294100046157837,55573.0,11.0
2014-08-11,2.2790000438690186,56613.0,11.0
2014-08-12,2.27239990234375,56442.0,11.0
2014-08-13,2.274899959564209,55581.0,11.0
2014-08-14,2.2785000801086426,55780.0,11.0
2014-08-15,2.2639000415802,56964.0,11.0
2014-08-18,2.2455999851226807,57561.0,11.0
2014-08-19,2.255199909210205,58449.0,11.0
2014-08-20,2.243499994277954,58878.0,11.0
2014-08-21,2.2572999000549316,58992.0,11.0
2014-08-22,2.2667999267578125,58407.0,11.0
2014-08-25,2.272900104522705,59735.0,11.0
2014-08-26,2.282900094985962,59821.0,11.0
2014-08-27,2.2585999965667725,60951.0,11.0
2014-08-28,2.2435998916625977,60291.0,11.0
2014-08-29,2.2372000217437744,61288.0,11.0
2014-09-01,2.231600046157837,61141.0,11.0
2014-09-02,2.2430999279022217,61896.0,11.0
2014-09-03,2.239799976348877,61837.0,11.0
2014-09-04,2.2339999675750732,60800.0,11.0
2014-09-05,2.239300012588501,60681.0,11.0
2014-09-08,2.237799882888794,59193.0,11.0
2014-09-09,2.265000104904175,58676.0,11.0
2014-09-10,2.2832000255584717,58199.0,11.0
2014-09-11,2.2852001190185547,58337.0,11.0
2014-09-12,2.2948999404907227,56928.0,11.0
2014-09-15,2.271899938583374,57949.0,11.0
2014-09-16,2.3394999504089355,59115.0,11.0
2014-09-17,2.333699941635132,59108.0,11.0
2014-09-18,2.355299949645996,58374.0,11.0
2014-09-19,2.3631999492645264,57789.0,11.0
2014-09-22,2.365000009536743,56818.0,11.0
2014-09-23,2.395699977874756,56541.0,11.0
2014-09-24,2.4096999168395996,56824.0,11.0
2014-09-25,2.3794000148773193,55962.0,11.0
2014-09-26,2.4251999855041504,57212.0,11.0
2014-09-29,2.419800043106079,54625.0,11.0
2014-09-30,2.44350004196167,54116.0,11.0
2014-10-01,2.4358999729156494,52858.0,11.0
2014-10-02,2.4816999435424805,53519.0,11.0
2014-10-03,2.4921000003814697,54540.0,11.0
2014-10-06,2.454900026321411,57116.0,11.0
2014-10-07,2.425299882888794,57436.0,11.0
2014-10-08,2.393199920654297,57058.0,11.0
2014-10-09,2.374000072479248,57268.0,11.0
2014-10-10,2.39490008354187,55312.0,11.0
2014-10-13,2.385999917984009,57957.0,11.0
2014-10-14,2.390500068664551,58015.0,11.0
2014-10-15,2.3961000442504883,56135.0,11.0
2014-10-16,2.452399969100952,54298.0,11.0
2014-10-17,2.46589994430542,55724.0,11.0
2014-10-20,2.4307000637054443,54303.0,11.0
2014-10-21,2.4621999263763428,52432.0,11.0
2014-10-22,2.4779999256134033,52411.0,11.0
2014-10-23,2.484299898147583,50713.0,11.0
2014-10-24,2.495699882507324,51941.0,11.0
2014-10-27,2.468899965286255,50504.0,11.0
2014-10-28,2.5195999145507812,52330.0,11.0
2014-10-29,2.458199977874756,51049.0,11.0
2014-10-30,2.4577999114990234,52337.0,11.25
2014-10-31,2.401599884033203,54629.0,11.25
2014-11-03,2.4135000705718994,53947.0,11.25
2014-11-04,2.492300033569336,54384.0,11.25
2014-11-05,2.4939000606536865,53698.0,11.25
2014-11-06,2.501300096511841,52637.0,11.25
2014-11-07,2.5666000843048096,53223.0,11.25
2014-11-10,2.5488998889923096,52725.0,11.25
2014-11-11,2.5494000911712646,52474.0,11.25
2014-11-12,2.5543999671936035,52979.0,11.25
2014-11-13,2.5631000995635986,51846.0,11.25
2014-11-14,2.585900068283081,51772.0,11.25
2014-11-17,2.5968000888824463,51257.0,11.25
2014-11-18,2.6047000885009766,52062.0,11.25
2014-11-19,2.5790998935699463,53403.0,11.25
2014-11-20,2.5689001083374023,,11.25
2014-11-21,2.569700002670288,56084.0,11.25
2014-11-24,2.51200008392334,55407.0,11.25
2014-11-25,2.5425000190734863,55561.0,11.25
2014-11-26,2.527100086212158,55098.0,11.25
2014-11-27,2.4979000091552734,54721.0,11.25
2014-11-28,2.5271999835968018,54664.0,11.25
2014-12-01,2.5315001010894775,52276.0,11.25
2014-12-02,2.556999921798706,51612.0,11.25
2014-12-03,2.5648999214172363,52320.0,11.25
2014-12-04,2.549099922180176,51427.0,11.75
2014-12-05,2.5882999897003174,51992.0,11.75
2014-12-08,2.5861001014709473,50274.0,11.75
2014-12-09,2.59660005569458,50193.0,11.75
2014-12-10,2.5894999504089355,49548.0,11.75
2014-12-11,2.613100051879883,49861.0,11.75
2014-12-12,2.646699905395508,48002.0,11.75
2014-12-15,2.649600028991699,47019.0,11.75
2014-12-16,2.6921000480651855,47008.0,11.75
2014-12-17,2.7351999282836914,48714.0,11.75
2014-12-18,2.7119998931884766,48496.0,11.75
2014-12-19,2.6593000888824463,49651.0,11.75
2014-12-22,2.6565001010894775,50121.0,11.75
2014-12-23,2.662400007247925,50890.0,11.75
2014-12-24,2.691200017929077,,11.75
2014-12-25,2.691200017929077,,11.75
2014-12-26,2.695199966430664,50145.0,11.75
2014-12-29,2.692699909210205,50594.0,11.75
2014-12-30,2.6993000507354736,50007.0,11.75
2014-12-31,2.654099941253662,,11.75
2015-01-01,2.6542000770568848,,11.75
2015-01-02,2.6531999111175537,48512.0,11.75
2015-01-05,2.691200017929077,47517.0,11.75
2015-01-06,2.7030999660491943,48001.0,11.75
2015-01-07,2.6965999603271484,49463.0,11.75
2015-01-08,2.680799961090088,49943.0,11.75
2015-01-09,2.6596999168395996,48840.0,11.75
2015-01-12,2.6263999938964844,48140.0,11.75
2015-01-13,2.6702001094818115,48042.0,11.75
2015-01-14,2.6396000385284424,47646.0,11.75
2015-01-15,2.6120998859405518,48026.0,11.75
2015-01-16,2.638700008392334,49017.0,11.75
2015-01-19,2.6168999671936035,47758.0,11.75
2015-01-20,2.648099899291992,47877.0,11.75
2015-01-21,2.6110000610351562,49224.0,11.75
2015-01-22,2.597100019454956,49443.0,12.25
2015-01-23,2.57069993019104,48775.0,12.25
2015-01-26,2.5778000354766846,48577.0,12.25
2015-01-27,2.579900026321411,48591.0,12.25
2015-01-28,2.5692999362945557,47695.0,12.25
2015-01-29,2.5731000900268555,47762.0,12.25
2015-01-30,2.6001999378204346,46908.0,12.25
2015-02-02,2.678800106048584,47651.0,12.25
2015-02-03,2.723599910736084,48964.0,12.25
2015-02-04,2.6910998821258545,49301.0,12.25
2015-02-05,2.738300085067749,49234.0,12.25
2015-02-06,2.7416000366210938,48792.0,12.25
2015-02-09,2.779599905014038,49383.0,12.25
2015-02-10,2.7662999629974365,48510.0,12.25
2015-02-11,2.8310999870300293,48240.0,12.25
2015-02-12,2.865499973297119,49533.0,12.25
2015-02-13,2.816999912261963,50636.0,12.25
2015-02-16,2.830899953842163,,12.25
2015-02-17,2.8259999752044678,,12.25
2015-02-18,2.825700044631958,51280.0,12.25
2015-02-19,2.8340001106262207,51294.0,12.25
2015-02-20,2.863300085067749,51238.0,12.25
2015-02-23,2.8640999794006348,51281.0,12.25
2015-02-24,2.8747000694274902,51874.0,12.25
2015-02-25,2.8570001125335693,51811.0,12.25
2015-02-26,2.868799924850464,51761.0,12.25
2015-02-27,2.9049999713897705,51583.0,12.25
2015-03-02,2.8368000984191895,51021.0,12.25
2015-03-03,2.892699956893921,51304.0,12.25
2015-03-04,2.9279000759124756,50468.0,12.25
2015-03-05,2.971400022506714,50365.0,12.75
2015-03-06,3.0000998973846436,49981.0,12.75
2015-03-09,3.056999921798706,49181.0,12.75
2015-03-10,3.1226999759674072,48293.0,12.75
2015-03-11,3.101599931716919,48906.0,12.75
2015-03-12,3.1268999576568604,48880.0,12.75
2015-03-13,3.163100004196167,48596.0,12.75
2015-03-16,3.244999885559082,48848.0,12.75
2015-03-17,3.242799997329712,50285.0,12.75
2015-03-18,3.2462000846862793,51526.0,12.75
2015-03-19,3.218100070953369,50954.0,12.75
2015-03-20,3.2904000282287598,51967.0,12.75
2015-03-23,3.224600076675415,51908.0,12.75
2015-03-24,3.1282999515533447,51506.0,12.75
2015-03-25,3.136199951171875,51858.0,12.75
2015-03-26,3.1972999572753906,50580.0,12.75
2015-03-27,3.179500102996826,50095.0,12.75
2015-03-30,3.2411999702453613,51243.0,12.75
2015-03-31,3.2260000705718994,51150.0,12.75
2015-04-01,3.188499927520752,52322.0,12.75
2015-04-02,3.164299964904785,53123.0,12.75
2015-04-03,3.1222000122070312,,12.75
2015-04-06,3.1215999126434326,53737.0,12.75
2015-04-07,3.1215999126434326,53729.0,12.75
2015-04-08,3.1250998973846436,53661.0,12.75
2015-04-09,3.046099901199341,53803.0,12.75
2015-04-10,3.055299997329712,54214.0,12.75
2015-04-13,3.0717999935150146,54240.0,12.75
2015-04-14,3.1191999912261963,53982.0,12.75
2015-04-15,3.0645999908447266,54919.0,12.75
2015-04-16,3.025899887084961,54674.0,12.75
2015-04-17,3.0185999870300293,53955.0,12.75
2015-04-20,3.0367000102996826,53761.0,12.75
2015-04-21,3.029400110244751,,12.75
2015-04-22,3.0260000228881836,54617.0,12.75
2015-04-23,3.005199909210205,55685.0,12.75
2015-04-24,2.9684998989105225,56594.0,12.75
2015-04-27,2.9482998847961426,55535.0,12.75
2015-04-28,2.913100004196167,55812.0,12.75
2015-04-29,2.934799909591675,55325.0,12.75
2015-04-30,2.952699899673462,56229.0,13.25
2015-05-01,3.0111000537872314,,13.25
2015-05-04,3.0111000537872314,57354.0,13.25
2015-05-05,3.0829999446868896,58052.0,13.25
2015-05-06,3.053100109100342,57103.0,13.25
2015-05-07,3.028700113296509,56921.0,13.25
2015-05-08,3.0213000774383545,57149.0,13.25
2015-05-11,2.9711999893188477,57197.0,13.25
2015-05-12,3.0564000606536865,56792.0,13.25
2015-05-13,3.0174999237060547,56372.0,13.25
2015-05-14,3.0364999771118164,56657.0,13.25
2015-05-15,2.9899001121520996,57249.0,13.25
2015-05-18,2.9914000034332275,56204.0,13.25
2015-05-19,3.0058000087738037,55499.0,13.25
2015-05-20,3.031599998474121,54901.0,13.25
2015-05-21,3.001699924468994,55112.0,13.25
2015-05-22,3.0367000102996826,54377.0,13.25
2015-05-25,3.0889999866485596,54609.0,13.25
2015-05-26,3.0931999683380127,53630.0,13.25
2015-05-27,3.1480000019073486,54236.0,13.25
2015-05-28,3.1379001140594482,53976.0,13.25
2015-05-29,3.158400058746338,52760.0,13.25
2015-06-01,3.175800085067749,53031.0,13.25
2015-06-02,3.1695001125335693,54236.0,13.25
2015-06-03,3.1285998821258545,53523.0,13.25
2015-06-04,3.13319993019104,,13.75
2015-06-05,3.140199899673462,52973.0,13.75
2015-06-08,3.1396000385284424,52810.0,13.75
2015-06-09,3.1098999977111816,52816.0,13.75
2015-06-10,3.0954999923706055,53876.0,13.75
2015-06-11,3.114000082015991,53689.0,13.75
2015-06-12,3.087100028991699,53348.0,13.75
2015-06-15,3.11680006980896,53138.0,13.75
2015-06-16,3.123500108718872,53702.0,13.75
2015-06-17,3.086899995803833,53249.0,13.75
2015-06-18,3.0504000186920166,54239.0,13.75
2015-06-19,3.057800054550171,53749.0,13.75
2015-06-22,3.0931999683380127,53864.0,13.75
2015-06-23,3.084399938583374,53772.0,13.75
2015-06-24,3.0738000869750977,53843.0,13.75
2015-06-25,3.094899892807007,53176.0,13.75
2015-06-26,3.1243999004364014,54017.0,13.75
2015-06-29,3.125699996948242,53014.0,13.75
2015-06-30,3.115000009536743,53081.0,13.75
2015-07-01,3.1080000400543213,52758.0,13.75
2015-07-02,3.1454999446868896,53106.0,13.75
2015-07-03,3.0940001010894775,52519.0,13.75
2015-07-06,3.129199981689453,52149.0,13.75
2015-07-07,3.1350998878479004,52344.0,13.75
2015-07-08,3.1786999702453613,51782.0,13.75
2015-07-09,3.2316999435424805,,13.75
2015-07-10,3.221100091934204,52591.0,13.75
2015-07-13,3.155600070953369,53119.0,13.75
2015-07-14,3.131200075149536,53239.0,13.75
2015-07-15,3.1364998817443848,52902.0,13.75
2015-07-16,3.1356000900268555,53070.0,13.75
2015-07-17,3.150599956512451,52342.0,13.75
2015-07-20,3.1851999759674072,51600.0,13.75
2015-07-21,3.194499969482422,51474.0,13.75
2015-07-22,3.1719000339508057,50916.0,13.75
2015-07-23,3.2197999954223633,49807.0,13.75
2015-07-24,3.2841999530792236,49246.0,13.75
2015-07-27,3.3559999465942383,48736.0,13.75
2015-07-28,3.3617000579833984,49602.0,13.75
2015-07-29,3.3545000553131104,50245.0,13.75
2015-07-30,3.323899984359741,49897.0,14.25
2015-07-31,3.370800018310547,50865.0,14.25
2015-08-03,3.4193999767303467,50138.0,14.25
2015-08-04,3.4488000869750977,50058.0,14.25
2015-08-05,3.4663000106811523,50287.0,14.25
2015-08-06,3.483799934387207,50011.0,14.25
2015-08-07,3.531599998474121,48577.0,14.25
2015-08-10,3.531599998474121,49353.0,14.25
2015-08-11,3.435699939727783,49072.0,14.25
2015-08-12,3.4709999561309814,48388.0,14.25
2015-08-13,3.475100040435791,48010.0,14.25
2015-08-14,3.5192999839782715,47508.0,14.25
2015-08-17,3.4779000282287598,47217.0,14.25
2015-08-18,3.476599931716919,47451.0,14.25
2015-08-19,3.464900016784668,46588.0,14.25
2015-08-20,3.488300085067749,46649.0,14.25
2015-08-21,3.4577999114990234,45720.0,14.25
2015-08-24,3.497999906539917,44336.0,14.25
2015-08-25,3.548099994659424,44545.0,14.25
2015-08-26,3.6115000247955322,46038.0,14.25
2015-08-27,3.594099998474121,47715.0,14.25
2015-08-28,3.5501999855041504,47154.0,14.25
2015-08-31,3.578700065612793,46626.0,14.25
2015-09-01,3.6191999912261963,45477.0,14.25
2015-09-02,3.692500114440918,46464.0,14.25
2015-09-03,3.7539000511169434,47366.0,14.25
2015-09-04,3.734999895095825,46498.0,14.25
2015-09-07,3.8396999835968018,,14.25
2015-09-08,3.8350000381469727,46762.0,14.25
2015-09-09,3.8159000873565674,46657.0,14.25
2015-09-10,3.778700113296509,46504.0,14.25
2015-09-11,3.848099946975708,46401.0,14.25
2015-09-14,3.8682000637054443,47282.0,14.25
2015-09-15,3.810699939727783,47364.0,14.25
2015-09-16,3.8596999645233154,48553.0,14.25
2015-09-17,3.8285999298095703,48551.0,14.25
2015-09-18,3.891400098800659,47264.0,14.25
2015-09-21,3.938999891281128,46590.0,14.25
2015-09-22,3.9814000129699707,46265.0,14.25
2015-09-23,4.047699928283691,45340.0,14.25
2015-09-24,4.175099849700928,45292.0,14.25
2015-09-25,3.933000087738037,44831.0,14.25
2015-09-28,3.967600107192993,43957.0,14.25
2015-09-29,4.103700160980225,44132.0,14.25
2015-09-30,4.0543999671936035,45059.0,14.25
2015-10-01,3.94569993019104,45313.0,14.25
2015-10-02,3.998800039291382,47033.0,14.25
2015-10-05,3.927500009536743,47598.0,14.25
2015-10-06,3.909899950027466,47735.0,14.25
2015-10-07,3.8489999771118164,48914.0,14.25
2015-10-08,3.8803000450134277,49107.0,14.25
2015-10-09,3.781899929046631,49338.0,14.25
2015-10-12,3.7590999603271484,,14.25
2015-10-13,3.760499954223633,47363.0,14.25
2015-10-14,3.8887999057769775,46710.0,14.25
2015-10-15,3.8071000576019287,47161.0,14.25
2015-10-16,3.7925000190734863,47236.0,14.25
2015-10-19,3.9207000732421875,47447.0,14.25
